distance_km,transport_mode,driver_availability,week,surge_multiplier,traffic,pickup_hour,fare_price,pickup_address_encoded,drop_address_encoded
9.2,3,1,3,1.5,0,9,241,319.8888888888889,379.65
14.5,3,0,0,1.0,1,1,224,417.1555555555556,418.71875
27.0,2,2,1,1.3,1,21,403,349.43333333333334,362.40625
19.4,1,2,3,1.4,0,8,191,328.2857142857143,482.0
10.0,0,1,3,1.6,0,9,288,293.531914893617,338.7179487179488
24.1,2,0,1,1.0,2,15,281,335.8837209302326,362.6969696969697
12.6,3,2,1,1.2,1,7,241,303.22857142857146,313.5777777777778
11.6,2,2,1,1.3,2,0,203,328.2857142857143,314.8863636363636
33.3,3,0,2,1.0,1,4,450,341.7,486.0625
29.1,3,0,3,1.0,2,7,399,516.219512195122,381.4516129032258
30.8,0,0,0,1.0,1,22,492,571.1764705882352,357.30232558139534
8.5,1,2,6,1.4,0,19,99,382.8684210526316,413.28205128205127
16.4,3,2,2,1.3,2,23,321,400.7586206896552,381.6744186046512
17.4,3,0,5,1.0,1,3,259,344.9111111111111,325.12820512820514
27.5,2,0,3,1.0,1,7,315,328.2857142857143,525.3055555555555
29.8,3,2,4,1.2,0,19,489,487.87179487179486,346.81081081081084
15.0,2,2,0,1.4,0,20,266,424.9230769230769,398.2916666666667
20.8,3,2,2,1.4,2,5,419,334.42,373.9318181818182
34.1,0,0,1,1.0,1,3,542,424.948717948718,476.1351351351352
28.5,0,2,4,1.3,0,20,595,349.6046511627907,431.7878787878788
24.6,4,0,2,1.0,2,11,523,417.1555555555556,472.1935483870968
17.4,2,0,0,1.0,1,21,214,326.09375,432.3125
13.1,0,1,6,2.3,0,10,521,384.8181818181818,389.20454545454544
23.1,1,0,2,1.0,1,1,159,347.8666666666667,389.35849056603774
16.7,3,0,6,1.0,1,0,250,357.65714285714284,404.7058823529412
20.3,3,0,4,1.0,1,5,294,409.0,325.2105263157895
16.3,3,2,3,1.3,1,22,319,575.2105263157895,389.20454545454544
19.0,2,0,3,1.0,1,4,230,360.6136363636364,354.1764705882353
10.6,2,2,6,1.5,0,17,219,334.42,304.6829268292683
20.7,1,0,1,1.0,1,2,144,368.7307692307692,389.20454545454544
31.4,3,0,2,1.0,1,4,427,476.2439024390244,452.0769230769231
27.5,0,2,1,1.2,2,12,531,403.47222222222223,395.6285714285714
20.2,3,1,5,2.2,0,9,643,575.2105263157895,331.2888888888889
33.4,3,1,4,2.1,0,10,947,467.6842105263158,323.65625
27.5,3,1,4,2.3,0,18,874,508.2608695652174,325.2105263157895
20.6,3,0,4,1.0,1,1,297,406.5405405405405,345.3414634146341
15.1,3,1,5,1.7,0,8,393,552.9821428571429,366.6666666666667
12.6,0,0,0,1.0,2,22,219,375.225,435.8
8.8,3,2,5,1.4,2,21,218,325.9736842105263,353.64102564102564
4.3,0,0,6,1.0,2,7,94,367.2972972972973,331.1162790697674
25.4,3,0,3,1.0,2,6,355,424.948717948718,433.03225806451616
1.5,4,0,2,1.0,2,6,107,357.8,385.5869565217391
24.8,2,2,6,1.3,2,15,374,375.7368421052632,398.4339622641509
16.9,0,0,2,1.0,1,7,284,293.531914893617,385.5869565217391
16.7,1,0,3,1.0,1,2,120,376.1842105263158,398.4339622641509
17.0,0,0,6,1.0,1,15,285,308.6938775510204,373.9318181818182
17.1,3,2,4,1.4,0,17,357,376.1842105263158,376.4047619047619
28.7,0,0,5,1.0,1,0,460,430.7368421052632,311.96774193548384
28.4,3,0,3,1.0,1,21,391,382.27777777777777,435.8
20.0,1,2,6,1.3,2,15,182,320.6530612244898,340.7291666666667
8.8,2,0,0,1.0,2,0,128,382.8684210526316,389.35849056603774
2.6,2,1,0,2.2,0,18,145,394.4565217391304,363.5405405405405
13.3,3,0,1,1.0,1,5,210,424.9230769230769,413.28205128205127
10.1,3,2,6,1.2,1,7,205,335.8837209302326,414.2941176470589
11.0,0,0,5,1.0,1,0,195,339.79487179487177,367.375
6.4,0,0,4,1.0,1,11,126,352.75925925925924,379.65
26.3,4,2,1,1.4,1,13,775,525.2916666666666,325.12820512820514
15.8,0,1,6,2.0,0,8,534,433.4242424242424,294.825
10.8,0,0,4,1.0,1,2,192,367.2972972972973,423.2368421052632
23.6,2,1,5,1.8,0,9,497,409.0,331.1162790697674
24.3,3,2,5,1.2,1,22,410,513.0652173913044,314.8863636363636
19.5,3,0,1,1.0,1,11,284,575.2105263157895,304.6829268292683
14.3,2,0,1,1.0,2,14,183,390.8571428571428,361.97222222222223
15.8,3,0,6,1.0,1,23,240,467.6842105263158,345.3414634146341
25.2,3,0,4,1.0,1,6,352,462.4736842105263,405.0487804878049
15.4,3,0,3,1.0,2,17,235,424.9230769230769,314.8863636363636
22.1,3,1,0,1.6,0,17,504,390.8571428571428,373.9318181818182
9.9,0,2,4,1.2,2,17,214,325.8536585365854,299.16279069767444
7.4,3,0,5,1.0,1,5,139,308.6938775510204,348.3684210526316
26.3,3,1,6,2.0,0,20,731,351.4807692307692,381.6744186046512
4.1,2,0,0,1.0,1,7,81,448.575,428.28205128205127
7.4,3,0,2,1.0,1,2,139,390.8571428571428,366.8484848484849
7.1,2,2,6,1.4,2,7,155,351.82978723404256,437.46
2.5,3,1,5,2.0,0,20,160,386.7608695652174,338.7179487179488
15.6,0,0,5,1.0,1,3,264,352.75925925925924,422.0208333333333
22.8,2,2,0,1.5,0,19,402,371.8684210526316,338.7179487179488
32.2,2,2,4,1.1,2,12,398,364.575,472.1935483870968
23.0,0,0,4,1.0,1,6,375,483.5882352941176,439.9583333333333
37.0,3,1,6,2.5,0,10,1235,424.9230769230769,418.71875
29.6,0,0,4,1.0,1,1,474,508.1818181818182,468.45
6.9,0,0,1,1.0,1,6,134,330.8421052631579,362.40625
32.3,2,0,1,1.0,1,12,363,525.2916666666666,387.1627906976744
21.3,2,2,4,1.2,2,7,304,357.65714285714284,439.1333333333333
4.2,3,0,4,1.0,1,3,100,375.7368421052632,473.54285714285714
8.8,3,1,5,1.6,0,17,249,412.1785714285714,405.8222222222222
22.7,3,2,5,1.3,2,12,419,424.9230769230769,364.4772727272728
21.5,3,2,0,1.1,1,1,339,403.47222222222223,432.3125
17.3,0,1,1,1.6,0,8,463,318.6222222222222,323.65625
22.4,3,0,1,1.0,1,2,319,382.9024390243902,266.6585365853659
29.5,0,2,6,1.1,1,0,520,382.9024390243902,294.825
31.7,1,2,4,1.2,2,5,252,422.7142857142857,373.9318181818182
4.5,1,1,0,1.9,0,19,89,326.44736842105266,343.5833333333333
15.3,0,0,3,1.0,2,11,260,382.27777777777777,313.0
5.8,2,2,2,1.4,2,23,137,374.6285714285714,355.57142857142856
5.5,3,2,2,1.3,2,17,151,407.9117647058824,395.6285714285714
26.0,0,2,0,1.1,2,14,462,417.8974358974359,311.96774193548384
24.3,1,0,1,1.0,2,19,166,347.075,474.77777777777777
19.7,2,0,1,1.0,1,4,237,367.2972972972973,515.6875
12.5,3,2,4,1.4,2,14,280,422.7142857142857,362.6969696969697
23.4,3,2,5,1.2,2,13,397,375.225,378.22222222222223
37.1,0,2,6,1.3,2,18,762,505.85,395.27272727272725
5.5,0,2,4,1.3,2,2,146,320.6530612244898,353.7567567567568
3.7,4,0,6,1.0,1,12,147,467.6842105263158,345.53333333333336
31.3,0,0,1,1.0,1,13,500,490.6923076923077,525.3055555555555
31.0,3,2,4,1.2,2,15,506,401.3863636363636,437.46
15.0,0,0,1,1.0,1,15,255,328.2857142857143,331.1162790697674
28.4,0,2,0,1.5,2,16,684,382.27777777777777,439.1333333333333
30.0,3,0,0,1.0,1,5,410,456.9142857142857,325.2105263157895
41.1,3,2,5,1.2,2,16,652,364.575,499.4358974358975
10.9,0,0,6,1.0,1,13,194,304.5,439.5882352941176
28.6,3,0,0,1.0,1,21,393,364.575,345.3414634146341
17.1,2,1,1,1.9,0,17,401,325.9736842105263,382.61764705882354
30.3,0,0,4,1.0,1,1,484,513.0652173913044,389.35849056603774
14.6,0,0,0,1.0,1,14,249,397.9787234042553,410.27272727272725
13.8,2,2,4,1.1,0,10,196,325.8536585365854,314.8863636363636
22.2,2,0,3,1.0,2,13,262,318.6222222222222,476.1351351351352
32.4,1,2,0,1.5,2,15,322,345.27777777777777,439.1333333333333
33.2,0,2,6,1.4,2,11,739,493.2631578947368,421.1463414634146
15.5,0,2,3,1.3,1,2,341,402.9,439.1333333333333
36.8,2,2,0,1.5,2,15,612,505.85,374.2702702702703
28.4,3,2,2,1.2,2,20,469,352.75925925925924,414.6428571428572
18.3,2,2,0,1.5,2,15,334,376.1842105263158,452.0769230769231
38.1,0,0,1,1.0,1,22,602,447.6315789473685,395.6285714285714
26.6,3,0,5,1.0,1,2,369,382.8684210526316,432.3125
21.7,2,2,1,1.2,2,13,308,349.6046511627907,366.6666666666667
35.6,3,1,4,2.2,0,19,1050,382.8684210526316,433.80555555555554
15.5,2,0,6,1.0,1,13,195,490.6923076923077,266.6585365853659
19.5,0,0,3,1.0,1,2,322,304.5,357.30232558139534
24.8,3,2,6,1.1,2,15,382,417.8974358974359,320.2857142857143
20.1,0,2,0,1.4,2,12,464,349.43333333333334,299.16279069767444
24.6,0,0,6,1.0,1,23,399,303.22857142857146,366.6666666666667
15.9,3,0,3,1.0,2,15,241,406.5405405405405,407.54545454545456
21.8,0,0,5,1.0,2,9,357,367.2972972972973,384.6315789473685
17.6,1,0,5,1.0,1,16,126,384.8181818181818,500.0377358490566
5.7,1,0,0,1.0,1,2,54,401.3863636363636,476.1351351351352
27.6,3,0,0,1.0,1,6,381,375.225,351.8333333333333
29.3,3,1,4,1.7,0,10,683,571.1764705882352,382.61764705882354
8.6,3,0,0,1.0,1,22,153,300.6666666666667,343.5833333333333
11.1,0,1,1,1.9,0,9,373,344.9111111111111,343.5833333333333
4.1,0,0,1,1.0,1,12,92,335.8837209302326,432.3125
11.8,0,0,1,1.0,1,6,207,421.3142857142857,314.8863636363636
16.0,2,1,5,2.5,0,17,500,297.5625,338.7179487179488
19.9,3,1,2,2.4,0,9,693,374.12820512820514,442.8529411764706
41.0,0,0,4,1.0,2,14,645,508.1818181818182,474.77777777777777
15.6,2,2,0,1.2,1,5,235,371.9411764705882,355.57142857142856
15.7,2,0,4,1.0,1,23,197,351.82978723404256,366.6666666666667
30.6,2,0,5,1.0,1,7,346,473.6571428571429,463.9189189189189
33.3,3,2,0,1.4,2,13,629,397.9787234042553,362.5135135135135
4.2,2,0,0,1.0,2,15,82,361.9142857142857,398.4339622641509
16.9,3,1,5,2.2,0,9,556,344.9111111111111,367.375
6.6,2,2,6,1.3,0,17,138,371.9411764705882,343.7333333333333
35.7,3,1,0,1.6,0,9,765,357.8,595.3243243243244
25.2,3,0,6,1.0,1,12,352,333.6744186046512,341.5
15.5,0,2,5,1.3,2,14,341,320.6530612244898,341.5
2.4,2,1,4,1.8,0,8,115,320.9714285714286,341.5
19.0,0,2,0,1.2,0,9,378,351.82978723404256,346.81081081081084
18.3,0,0,2,1.0,1,23,304,332.2325581395349,357.7317073170732
12.9,1,1,6,2.2,0,8,214,445.1333333333333,311.96774193548384
16.7,3,0,0,1.0,2,13,250,349.6046511627907,385.5869565217391
35.1,0,0,6,1.0,1,5,556,386.2,470.4864864864865
16.5,1,0,0,1.0,1,21,119,467.7714285714285,389.35849056603774
11.9,0,0,3,1.0,1,16,208,328.2857142857143,320.2857142857143
19.7,3,1,0,2.5,0,19,716,412.1785714285714,423.2368421052632
38.5,2,0,0,1.0,1,4,425,571.1764705882352,384.6315789473685
33.7,3,1,4,1.7,0,18,772,407.9117647058824,449.5
28.9,4,2,2,1.3,2,14,780,424.948717948718,474.77777777777777
12.0,0,2,0,1.1,2,21,231,457.6410256410256,362.6969696969697
26.5,2,0,6,1.0,1,14,305,345.2105263157895,421.1463414634146
11.1,0,0,3,1.0,1,21,196,418.2173913043478,323.65625
22.1,2,2,1,1.3,2,13,339,516.219512195122,364.4772727272728
31.8,0,1,6,1.9,0,10,963,353.3125,422.625
14.8,0,1,6,1.7,0,17,428,328.2857142857143,395.27272727272725
24.6,3,2,2,1.5,1,22,518,374.6285714285714,473.54285714285714
11.1,4,0,1,1.0,2,5,280,322.09302325581393,399.5263157894737
18.6,3,2,4,1.3,2,6,355,326.09375,374.2702702702703
4.9,1,2,6,1.4,0,18,69,417.8974358974359,449.5
40.9,0,2,3,1.2,2,15,772,403.1315789473685,467.3142857142857
8.2,2,2,2,1.4,2,21,171,382.27777777777777,369.9736842105263
23.0,2,1,3,1.7,0,16,459,319.8888888888889,374.2702702702703
7.2,3,1,2,2.0,0,8,273,353.3125,463.54285714285714
20.9,3,0,1,1.0,2,21,301,417.27777777777777,338.7179487179488
9.6,3,0,4,1.0,1,23,165,397.9787234042553,299.16279069767444
23.0,2,2,6,1.5,0,11,405,369.2702702702703,443.44444444444446
19.8,3,2,2,1.4,0,17,403,349.6046511627907,364.4772727272728
32.7,1,0,3,1.0,1,4,216,487.87179487179486,428.28205128205127
24.9,0,0,3,1.0,1,23,404,512.3111111111111,374.2702702702703
22.4,2,1,0,1.6,0,17,422,401.3863636363636,472.1935483870968
29.7,3,0,0,1.0,2,3,406,407.9117647058824,378.22222222222223
21.3,3,2,2,1.2,2,0,367,319.8888888888889,436.9666666666666
11.5,0,2,0,1.2,2,11,243,382.9024390243902,381.6744186046512
32.9,4,1,4,2.0,0,8,1344,482.4285714285714,470.4864864864865
25.1,4,1,5,1.6,0,17,851,406.5405405405405,433.80555555555554
29.8,0,1,2,1.8,0,8,859,473.6571428571429,340.7291666666667
41.4,0,0,2,1.0,1,0,651,408.56410256410254,482.0
13.9,2,1,3,2.1,0,10,376,330.8421052631579,374.2702702702703
15.1,3,0,4,1.0,1,13,231,552.9821428571429,366.6666666666667
8.4,4,1,5,1.8,0,10,416,349.6046511627907,313.5777777777778
17.3,3,1,2,2.2,0,18,567,347.075,348.2432432432432
8.6,3,0,5,1.0,2,11,153,360.6136363636364,405.5
32.6,0,2,0,1.1,1,14,571,349.6046511627907,482.0
17.1,0,2,1,1.3,2,13,372,345.2105263157895,463.4651162790698
42.2,2,0,5,1.0,1,22,462,405.86046511627904,467.3142857142857
26.0,2,0,4,1.0,1,4,300,491.0857142857143,433.03225806451616
38.8,0,0,6,1.0,1,5,612,505.85,362.5135135135135
15.1,3,2,4,1.2,1,5,277,351.4146341463415,341.5
40.2,2,2,4,1.4,0,10,619,446.37142857142857,467.3142857142857
14.7,2,2,2,1.3,0,8,243,403.1315789473685,314.76
31.9,1,0,5,1.0,1,13,211,335.8837209302326,439.5882352941176
25.2,3,0,4,1.0,1,6,352,320.6530612244898,405.8222222222222
27.3,2,0,0,1.0,1,21,313,424.948717948718,405.5
33.1,0,1,0,2.0,0,9,1053,507.2619047619048,398.4339622641509
6.1,2,0,4,1.0,1,12,101,334.42,395.27272727272725
17.1,0,0,3,1.0,1,0,286,376.1842105263158,525.3055555555555
33.6,0,0,3,1.0,2,3,534,371.8684210526316,436.9666666666666
18.8,2,0,2,1.0,1,23,228,401.76666666666665,332.1142857142857
19.6,2,0,2,1.0,1,3,236,388.3589743589744,385.5869565217391
18.8,2,0,1,1.0,1,12,228,308.6938775510204,323.65625
22.3,0,0,2,1.0,2,22,364,300.6666666666667,366.6666666666667
30.8,3,1,5,2.1,0,20,881,513.0652173913044,595.3243243243244
15.9,2,0,0,1.0,1,15,199,345.2105263157895,341.5
26.4,0,1,5,2.0,0,18,852,300.6666666666667,433.80555555555554
22.2,2,0,6,1.0,1,15,262,417.1555555555556,366.8484848484849
13.7,3,2,4,1.4,2,14,300,483.5882352941176,369.0
9.8,2,2,0,1.3,2,16,179,347.8666666666667,323.65625
34.1,0,2,6,1.2,0,20,650,462.4736842105263,439.6060606060606
13.6,2,2,5,1.3,2,13,229,345.1081081081081,422.0208333333333
26.7,0,0,4,1.0,2,18,430,318.6222222222222,472.1935483870968
30.8,4,1,0,1.9,0,19,1205,421.3142857142857,398.4339622641509
15.5,3,0,6,1.0,1,1,236,430.7368421052632,361.97222222222223
21.8,0,0,0,1.0,1,5,357,422.7142857142857,345.3414634146341
19.2,3,0,6,1.0,1,6,280,445.1333333333333,343.5833333333333
25.2,1,1,2,2.3,0,17,394,447.6315789473685,341.5
18.0,0,0,3,1.0,1,16,300,350.68,432.3125
16.8,2,0,3,1.0,1,15,208,571.1764705882352,362.6969696969697
11.9,2,2,2,1.3,1,3,207,400.7586206896552,422.0208333333333
19.8,2,0,2,1.0,1,6,238,403.1315789473685,398.2916666666667
2.2,2,0,2,1.0,1,23,62,375.225,398.4339622641509
17.5,2,2,3,1.3,2,11,280,407.9117647058824,313.0
23.0,2,2,2,1.4,2,20,378,345.27777777777777,412.0888888888889
29.0,4,0,6,1.0,1,1,602,334.42,421.1463414634146
7.5,3,0,0,1.0,1,1,140,326.09375,413.28205128205127
30.9,0,0,4,1.0,1,1,494,401.3863636363636,405.8222222222222
24.4,0,1,5,2.0,0,9,792,325.9736842105263,381.6744186046512
27.3,0,1,6,2.2,0,18,967,476.2439024390244,375.875
34.1,3,0,0,1.0,1,1,459,386.7608695652174,381.6744186046512
35.1,3,1,6,2.4,0,9,1131,487.87179487179486,482.0
22.0,4,0,5,1.0,1,21,476,351.4146341463415,515.6875
35.7,0,1,6,1.9,0,18,1074,445.1333333333333,482.0
25.0,1,0,2,1.0,1,23,170,433.4242424242424,353.7567567567568
7.0,4,0,5,1.0,1,7,206,352.28125,266.6585365853659
16.7,0,1,2,2.1,0,10,589,371.9411764705882,361.4827586206897
37.0,3,1,2,1.8,0,9,889,424.9230769230769,418.71875
10.0,3,0,4,1.0,1,0,170,339.79487179487177,464.4324324324325
7.7,0,1,6,1.6,0,19,233,300.6666666666667,361.4827586206897
28.2,2,2,4,1.5,1,22,483,424.948717948718,323.65625
32.4,2,0,6,1.0,1,5,364,483.5882352941176,474.77777777777777
11.6,2,0,0,1.0,1,13,156,345.1081081081081,343.5833333333333
12.2,4,2,3,1.4,0,10,419,308.6938775510204,378.22222222222223
18.2,3,0,2,1.0,1,4,268,384.8181818181818,319.97727272727275
16.1,4,1,6,1.7,0,18,629,352.48387096774195,467.3142857142857
27.0,3,1,6,2.2,0,8,823,402.9,433.80555555555554
19.5,3,0,1,1.0,1,23,284,360.6136363636364,405.0487804878049
26.1,2,2,0,1.4,2,1,421,473.6571428571429,345.3414634146341
26.7,3,0,2,1.0,2,3,370,447.6315789473685,410.68
43.2,0,0,0,1.0,2,13,678,417.1555555555556,499.4358974358975
14.5,3,2,4,1.2,0,16,269,487.87179487179486,340.7291666666667
36.3,3,0,4,1.0,2,3,486,508.2608695652174,458.39473684210526
30.2,3,2,3,1.2,0,18,495,339.79487179487177,557.1666666666666
13.8,3,2,3,1.1,1,0,237,326.44736842105266,299.16279069767444
12.2,1,1,5,2.2,0,17,205,330.8421052631579,373.9318181818182
22.5,0,0,6,1.0,2,11,368,401.76666666666665,362.6969696969697
28.2,2,2,1,1.1,2,22,354,513.0652173913044,353.64102564102564
24.6,2,1,2,2.4,0,17,686,300.6666666666667,439.6060606060606
9.8,2,2,1,1.2,2,1,166,397.9787234042553,384.6315789473685
14.4,4,0,6,1.0,1,15,339,318.6222222222222,383.2745098039216
25.7,0,1,4,1.5,0,15,623,460.24,473.54285714285714
19.1,3,1,2,1.6,0,9,447,360.6136363636364,381.4516129032258
24.9,0,1,6,1.7,0,8,686,433.75757575757575,486.0625
37.5,3,2,2,1.1,2,12,550,418.2173913043478,499.4358974358975
24.1,3,2,4,1.4,0,9,475,446.37142857142857,439.6060606060606
34.7,3,1,5,1.9,0,20,886,482.4285714285714,500.0377358490566
17.8,3,0,5,1.0,1,22,264,424.9230769230769,366.6666666666667
12.0,0,0,3,1.0,1,1,210,320.6530612244898,439.6060606060606
23.8,3,0,6,1.0,1,7,336,400.7586206896552,313.0
33.2,1,1,0,2.1,0,19,460,575.2105263157895,345.53333333333336
21.2,0,0,2,1.0,1,3,348,388.3589743589744,410.27272727272725
23.5,0,0,6,1.0,1,7,382,490.6923076923077,340.7291666666667
30.2,0,0,5,1.0,1,6,483,286.2352941176471,395.2
10.6,3,0,1,1.0,1,3,177,405.86046511627904,311.96774193548384
20.6,0,1,0,2.1,0,17,712,406.5405405405405,345.3414634146341
20.6,0,1,2,1.5,0,17,508,300.6666666666667,486.0625
5.9,0,2,0,1.2,2,2,142,368.7307692307692,387.1627906976744
5.2,0,1,5,2.2,0,18,238,347.8666666666667,348.2432432432432
28.0,2,2,5,1.1,2,11,352,351.4146341463415,395.2
24.2,0,2,1,1.5,1,15,590,444.61538461538464,405.0487804878049
20.0,2,2,2,1.4,2,18,336,388.3589743589744,413.28205128205127
27.4,2,2,0,1.5,2,11,471,462.4736842105263,369.0
26.9,3,0,5,1.0,1,2,373,403.47222222222223,325.2105263157895
1.8,0,2,2,1.4,2,1,80,525.2916666666666,417.9189189189189
21.4,2,1,5,2.0,0,19,508,304.5,362.6969696969697
18.2,2,2,1,1.2,0,19,266,308.6938775510204,350.45454545454544
36.7,1,0,4,1.0,1,0,240,322.09302325581393,595.3243243243244
4.3,2,0,6,1.0,1,6,83,482.4285714285714,433.80555555555554
30.0,0,0,2,1.0,1,1,480,326.09375,467.3142857142857
9.8,0,0,4,1.0,2,23,177,352.75925925925924,351.8333333333333
9.2,2,2,1,1.4,2,2,185,351.4807692307692,398.2916666666667
15.2,2,0,2,1.0,1,1,192,375.225,482.0
1.9,0,0,3,1.0,1,2,58,390.8571428571428,410.68
19.9,0,0,5,1.0,1,3,328,462.4736842105263,374.2702702702703
25.4,0,1,1,2.4,0,15,986,357.8,375.875
12.2,3,2,0,1.4,2,2,275,361.9142857142857,343.7333333333333
25.8,0,0,5,1.0,1,2,417,333.9,405.8222222222222
13.5,2,2,4,1.4,2,5,245,303.22857142857146,439.5882352941176
14.8,0,0,4,1.0,1,22,252,447.6315789473685,439.1333333333333
33.9,3,2,4,1.3,0,20,594,371.8684210526316,486.8139534883721
34.7,0,1,2,2.0,0,9,1101,575.2105263157895,413.28205128205127
24.2,0,0,3,1.0,1,0,393,320.9714285714286,381.6744186046512
38.8,3,2,6,1.4,2,16,722,374.6285714285714,499.4358974358975
18.3,2,0,6,1.0,2,18,223,300.6666666666667,482.0
13.7,0,0,6,1.0,1,2,236,319.8888888888889,369.1538461538461
35.4,3,0,2,1.0,1,0,475,460.24,442.8529411764706
27.8,3,1,1,2.3,0,20,882,467.6842105263158,395.6285714285714
33.6,1,2,3,1.1,0,17,244,433.4242424242424,367.375
24.3,2,0,1,1.0,1,15,283,422.7142857142857,348.3684210526316
27.9,1,2,2,1.2,0,10,225,345.27777777777777,449.5
29.4,3,2,0,1.3,1,5,524,417.27777777777777,348.2432432432432
26.9,2,0,5,1.0,1,23,309,320.6530612244898,357.7317073170732
11.1,0,2,0,1.1,1,4,216,445.1333333333333,369.9736842105263
30.6,0,2,2,1.2,1,7,587,457.6410256410256,433.80555555555554
21.6,0,0,1,1.0,1,2,354,345.27777777777777,319.97727272727275
17.3,3,2,5,1.2,2,22,309,351.4146341463415,595.3243243243244
15.0,2,0,4,1.0,1,5,190,351.4807692307692,357.7317073170732
23.2,3,1,3,2.2,0,8,722,403.1315789473685,369.0
24.3,2,1,1,2.1,0,19,594,286.2352941176471,473.54285714285714
8.8,2,1,3,2.4,0,9,307,364.575,382.61764705882354
11.8,3,0,3,1.0,2,5,192,487.87179487179486,405.8222222222222
20.3,3,2,4,1.3,2,9,382,375.225,313.0
17.0,0,0,5,1.0,1,6,285,513.0652173913044,405.8222222222222
35.2,2,1,2,2.2,0,10,862,505.85,343.7333333333333
12.1,0,2,3,1.4,0,18,296,332.2325581395349,361.97222222222223
11.7,0,1,6,2.1,0,8,432,353.3125,439.9583333333333
8.3,3,2,1,1.4,2,13,209,417.8974358974359,375.875
8.6,4,2,1,1.4,1,23,329,406.5405405405405,362.6969696969697
8.8,3,0,6,1.0,2,6,156,412.5,472.1935483870968
21.4,0,0,0,1.0,1,0,351,433.75757575757575,313.0
37.7,1,2,0,1.3,0,17,320,507.2619047619048,369.1538461538461
4.7,0,0,6,1.0,1,7,100,356.96875,376.4047619047619
16.5,3,1,6,1.6,0,18,397,507.2619047619048,362.40625
5.7,2,1,4,2.3,0,20,223,351.4807692307692,338.7179487179488
34.0,0,2,2,1.3,1,3,702,361.9142857142857,463.54285714285714
25.8,3,0,0,1.0,1,13,360,508.1818181818182,343.5833333333333
31.0,2,2,0,1.3,2,2,455,390.8571428571428,405.0487804878049
35.4,2,0,4,1.0,2,8,394,462.4736842105263,422.625
28.7,0,0,5,1.0,1,5,460,456.9142857142857,320.2857142857143
6.4,2,2,3,1.4,0,18,146,382.8684210526316,353.64102564102564
5.8,0,0,0,1.0,2,3,117,382.8684210526316,331.1162790697674
5.1,3,2,4,1.3,2,17,145,351.4146341463415,348.3684210526316
22.4,2,2,6,1.3,2,13,343,412.5,435.8
10.1,0,0,5,1.0,1,7,182,382.27777777777777,364.4772727272728
18.9,3,0,3,1.0,1,21,277,433.4242424242424,319.97727272727275
30.8,0,2,1,1.5,2,5,738,375.7368421052632,374.2702702702703
6.5,3,2,6,1.5,2,18,192,320.6530612244898,395.6285714285714
7.5,3,2,5,1.3,1,23,182,320.9714285714286,412.0888888888889
15.1,3,2,2,1.5,2,7,347,349.43333333333334,311.96774193548384
28.7,0,0,4,1.0,1,23,460,326.09375,449.5
13.7,0,0,6,1.0,1,2,236,405.86046511627904,319.97727272727275
16.9,2,0,2,1.0,2,0,209,293.531914893617,379.65
25.6,0,1,2,2.1,0,19,869,482.4285714285714,452.0769230769231
43.3,0,0,6,1.0,2,23,680,513.0652173913044,468.45
19.1,0,0,3,1.0,1,14,316,457.6410256410256,486.8139534883721
15.1,3,2,6,1.4,2,17,324,371.8684210526316,473.54285714285714
5.9,0,0,3,1.0,2,11,118,483.5882352941176,500.0377358490566
18.6,2,0,5,1.0,1,23,226,320.6530612244898,435.8
10.2,2,2,5,1.3,0,17,185,350.68,437.46
19.8,2,1,0,1.9,0,17,452,335.8837209302326,399.5263157894737
18.4,3,0,3,1.0,1,22,271,388.3589743589744,449.5
13.8,3,0,2,1.0,1,0,216,351.4807692307692,331.2888888888889
26.1,0,1,4,2.1,0,20,885,457.6410256410256,369.9736842105263
21.7,0,2,4,1.2,2,15,427,333.9,476.1351351351352
12.8,0,2,0,1.3,2,5,289,434.8157894736842,398.4339622641509
9.4,2,0,6,1.0,1,22,134,371.8684210526316,311.96774193548384
35.4,3,0,4,1.0,1,1,475,487.87179487179486,470.4864864864865
17.2,0,2,2,1.5,0,19,432,386.2,379.65
17.7,2,0,1,1.0,1,1,217,297.5625,515.6875
33.1,2,0,5,1.0,1,4,371,322.09302325581393,423.2368421052632
30.8,2,2,5,1.1,0,20,383,408.56410256410254,381.6744186046512
27.3,2,0,6,1.0,1,23,313,352.75925925925924,439.9583333333333
14.6,2,0,5,1.0,1,21,186,424.948717948718,412.0888888888889
19.6,0,0,1,1.0,2,11,324,347.075,341.5
33.1,0,1,6,1.8,0,18,948,447.6315789473685,304.6829268292683
27.7,2,2,4,1.1,1,1,349,374.6285714285714,437.46
3.4,0,0,4,1.0,2,5,81,349.6046511627907,381.4516129032258
23.0,3,0,3,1.0,2,13,326,319.8888888888889,374.2702702702703
7.6,0,0,6,1.0,2,12,144,297.5625,369.1538461538461
14.8,3,2,6,1.5,2,10,341,334.42,399.5263157894737
21.0,0,0,6,1.0,1,22,345,405.86046511627904,349.8181818181818
22.7,0,2,0,1.2,2,14,445,417.27777777777777,331.2888888888889
19.6,3,1,1,1.8,0,8,513,449.9795918367347,346.81081081081084
31.9,2,2,6,1.4,1,15,503,412.5,299.16279069767444
11.2,0,1,6,2.4,0,10,475,297.5625,314.8863636363636
7.5,3,1,2,2.3,0,10,322,405.86046511627904,432.3125
